16:38:40.531 [main] DEBUG org.jboss.logging logProvider - Logging Provider: org.jboss.logging.Log4j2LoggerProvider
16:38:40.593 [main] DEBUG org.hibernate.jpa.HibernatePersistenceProvider getEntityManagerFactoryBuilderOrNull - Located and parsed 2 persistence units; checking each
16:38:40.593 [main] DEBUG org.hibernate.jpa.HibernatePersistenceProvider getEntityManagerFactoryBuilderOrNull - Checking persistence-unit [name=ejemploHibernate, explicit-provider=org.hibernate.jpa.HibernatePersistenceProvider] against incoming persistence unit name [ConexionOracleHibernate]
16:38:40.594 [main] DEBUG org.hibernate.jpa.HibernatePersistenceProvider getEntityManagerFactoryBuilderOrNull - Excluding from consideration due to name mis-match
16:38:40.594 [main] DEBUG org.hibernate.jpa.HibernatePersistenceProvider getEntityManagerFactoryBuilderOrNull - Checking persistence-unit [name=ConexionOracleHibernate, explicit-provider=org.hibernate.jpa.HibernatePersistenceProvider] against incoming persistence unit name [ConexionOracleHibernate]
16:38:40.595 [main] DEBUG org.hibernate.jpa.boot.spi.ProviderChecker extractRequestedProviderName - Persistence-unit [ConexionOracleHibernate] requested PersistenceProvider [org.hibernate.jpa.HibernatePersistenceProvider]
16:38:40.598 [main] DEBUG org.hibernate.jpa.internal.util.LogHelper logPersistenceUnitInformation - PersistenceUnitInfo [
	name: ConexionOracleHibernate
	persistence provider classname: org.hibernate.jpa.HibernatePersistenceProvider
	classloader: null
	excludeUnlistedClasses: true
	JTA datasource: null
	Non JTA datasource: null
	Transaction type: RESOURCE_LOCAL
	PU root URL: file:/D:/WorkSpace/ProyectoFinalRo/target/classes/
	Shared Cache Mode: null
	Validation Mode: null
	Jar files URLs []
	Managed classes names [
		es.curso.java.proyectofinal.entities.UsuariosProFinal]
	Mapping files names []
	Properties [
		jakarta.persistence.jdbc.password: password
		hibernate.dialect: org.hibernate.dialect.Oracle10gDialect
		hibernate.show_sql: true
		jakarta.persistence.jdbc.url: jdbc:oracle:thin:@localhost:1521:XE
		jakarta.persistence.jdbc.driver: oracle.jdbc.driver.OracleDriver
		hibernate.hbm2ddl.auto: update
		jakarta.persistence.jdbc.user: curso]
16:38:40.604 [main] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl addIntegrator - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
16:38:40.606 [main] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl addIntegrator - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
16:38:40.608 [main] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl addIntegrator - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
16:38:40.634 [main] INFO  org.hibernate.Version logVersion - HHH000412: Hibernate ORM core version 5.6.12.Final
16:38:41.242 [main] DEBUG org.hibernate.boot.model.relational.Namespace <init> - Created database namespace [logicalName=Name{catalog=null, schema=null}, physicalName=Name{catalog=null, schema=null}]
16:38:41.249 [main] DEBUG org.hibernate.cfg.AnnotationBinder bindClass - Binding entity from annotated class: es.curso.java.proyectofinal.entities.UsuariosProFinal
16:38:41.260 [main] DEBUG org.hibernate.cfg.Ejb3Column bind - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
16:38:41.265 [main] DEBUG org.hibernate.cfg.annotations.EntityBinder bindEntity - Import with entity name UsuariosProFinal
16:38:41.267 [main] DEBUG org.hibernate.cfg.annotations.EntityBinder bindTable - Bind entity es.curso.java.proyectofinal.entities.UsuariosProFinal on table TB_USUARIOS_PRO_FINAL
16:38:41.279 [main] DEBUG org.hibernate.cfg.Ejb3Column bind - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(TB_USUARIOS_PRO_FINAL), mappingColumn=ID, insertable=true, updatable=false, unique=false}
16:38:41.283 [main] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl classForName - Not known whether passed class name [es.curso.java.proyectofinal.entities.UsuariosProFinal] is safe
16:38:41.284 [main] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl classForName - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : es.curso.java.proyectofinal.entities.UsuariosProFinal
16:38:41.284 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder makePropertyAndValue - MetadataSourceProcessor property id with lazy=false
16:38:41.285 [main] DEBUG org.hibernate.cfg.AbstractPropertyHolder resolveAttributeConverterDescriptor - Attempting to locate auto-apply AttributeConverter for property [es.curso.java.proyectofinal.entities.UsuariosProFinal:id]
16:38:41.287 [main] DEBUG org.hibernate.cfg.annotations.SimpleValueBinder make - building SimpleValue for id
16:38:41.289 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder makeProperty - Building property id
16:38:41.291 [main] DEBUG org.hibernate.cfg.BinderHelper makeIdGenerator - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(ID)]), id, org.hibernate.id.enhanced.SequenceStyleGenerator, USUARIOGEN, ...)
16:38:41.292 [main] DEBUG org.hibernate.cfg.Ejb3Column bind - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(TB_USUARIOS_PRO_FINAL), mappingColumn=APELLIDOS, insertable=true, updatable=true, unique=false}
16:38:41.292 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder makePropertyAndValue - MetadataSourceProcessor property apellidos with lazy=false
16:38:41.293 [main] DEBUG org.hibernate.cfg.AbstractPropertyHolder resolveAttributeConverterDescriptor - Attempting to locate auto-apply AttributeConverter for property [es.curso.java.proyectofinal.entities.UsuariosProFinal:apellidos]
16:38:41.293 [main] DEBUG org.hibernate.cfg.annotations.SimpleValueBinder make - building SimpleValue for apellidos
16:38:41.293 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder makeProperty - Building property apellidos
16:38:41.293 [main] DEBUG org.hibernate.cfg.Ejb3Column bind - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(TB_USUARIOS_PRO_FINAL), mappingColumn=CONTRASEÑA, insertable=true, updatable=true, unique=false}
16:38:41.293 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder makePropertyAndValue - MetadataSourceProcessor property contraseña with lazy=false
16:38:41.293 [main] DEBUG org.hibernate.cfg.AbstractPropertyHolder resolveAttributeConverterDescriptor - Attempting to locate auto-apply AttributeConverter for property [es.curso.java.proyectofinal.entities.UsuariosProFinal:contraseña]
16:38:41.293 [main] DEBUG org.hibernate.cfg.annotations.SimpleValueBinder make - building SimpleValue for contraseña
16:38:41.293 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder makeProperty - Building property contraseña
16:38:41.294 [main] DEBUG org.hibernate.cfg.Ejb3Column bind - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(TB_USUARIOS_PRO_FINAL), mappingColumn=DNI, insertable=true, updatable=true, unique=true}
16:38:41.294 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder makePropertyAndValue - MetadataSourceProcessor property dni with lazy=false
16:38:41.294 [main] DEBUG org.hibernate.cfg.AbstractPropertyHolder resolveAttributeConverterDescriptor - Attempting to locate auto-apply AttributeConverter for property [es.curso.java.proyectofinal.entities.UsuariosProFinal:dni]
16:38:41.294 [main] DEBUG org.hibernate.cfg.annotations.SimpleValueBinder make - building SimpleValue for dni
16:38:41.294 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder makeProperty - Building property dni
16:38:41.294 [main] DEBUG org.hibernate.cfg.Ejb3Column bind - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(TB_USUARIOS_PRO_FINAL), mappingColumn=EMAIL, insertable=true, updatable=true, unique=false}
16:38:41.294 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder makePropertyAndValue - MetadataSourceProcessor property email with lazy=false
16:38:41.294 [main] DEBUG org.hibernate.cfg.AbstractPropertyHolder resolveAttributeConverterDescriptor - Attempting to locate auto-apply AttributeConverter for property [es.curso.java.proyectofinal.entities.UsuariosProFinal:email]
16:38:41.295 [main] DEBUG org.hibernate.cfg.annotations.SimpleValueBinder make - building SimpleValue for email
16:38:41.295 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder makeProperty - Building property email
16:38:41.295 [main] DEBUG org.hibernate.cfg.Ejb3Column bind - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(TB_USUARIOS_PRO_FINAL), mappingColumn=FECHA_NACIMIENTO, insertable=true, updatable=true, unique=false}
16:38:41.295 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder makePropertyAndValue - MetadataSourceProcessor property fechaNacimiento with lazy=false
16:38:41.295 [main] DEBUG org.hibernate.cfg.AbstractPropertyHolder resolveAttributeConverterDescriptor - Attempting to locate auto-apply AttributeConverter for property [es.curso.java.proyectofinal.entities.UsuariosProFinal:fechaNacimiento]
16:38:41.295 [main] DEBUG org.hibernate.cfg.annotations.SimpleValueBinder make - building SimpleValue for fechaNacimiento
16:38:41.295 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder makeProperty - Building property fechaNacimiento
16:38:41.296 [main] DEBUG org.hibernate.cfg.Ejb3Column bind - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(TB_USUARIOS_PRO_FINAL), mappingColumn=NOMBRE_USUARIO, insertable=true, updatable=true, unique=false}
16:38:41.296 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder makePropertyAndValue - MetadataSourceProcessor property nombre with lazy=false
16:38:41.296 [main] DEBUG org.hibernate.cfg.AbstractPropertyHolder resolveAttributeConverterDescriptor - Attempting to locate auto-apply AttributeConverter for property [es.curso.java.proyectofinal.entities.UsuariosProFinal:nombre]
16:38:41.296 [main] DEBUG org.hibernate.cfg.annotations.SimpleValueBinder make - building SimpleValue for nombre
16:38:41.296 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder makeProperty - Building property nombre
16:38:41.296 [main] DEBUG org.hibernate.cfg.Ejb3Column bind - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(TB_USUARIOS_PRO_FINAL), mappingColumn=ROLES, insertable=true, updatable=true, unique=false}
16:38:41.296 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder makePropertyAndValue - MetadataSourceProcessor property roles with lazy=false
16:38:41.297 [main] DEBUG org.hibernate.cfg.AbstractPropertyHolder resolveAttributeConverterDescriptor - Attempting to locate auto-apply AttributeConverter for property [es.curso.java.proyectofinal.entities.UsuariosProFinal:roles]
16:38:41.297 [main] DEBUG org.hibernate.cfg.annotations.SimpleValueBinder make - building SimpleValue for roles
16:38:41.297 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder makeProperty - Building property roles
16:38:41.297 [main] DEBUG org.hibernate.cfg.Ejb3Column bind - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(TB_USUARIOS_PRO_FINAL), mappingColumn=SEXO, insertable=true, updatable=true, unique=false}
16:38:41.297 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder makePropertyAndValue - MetadataSourceProcessor property sexo with lazy=false
16:38:41.297 [main] DEBUG org.hibernate.cfg.AbstractPropertyHolder resolveAttributeConverterDescriptor - Attempting to locate auto-apply AttributeConverter for property [es.curso.java.proyectofinal.entities.UsuariosProFinal:sexo]
16:38:41.297 [main] DEBUG org.hibernate.cfg.annotations.SimpleValueBinder make - building SimpleValue for sexo
16:38:41.297 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder makeProperty - Building property sexo
16:38:41.298 [main] DEBUG org.hibernate.cfg.Ejb3Column bind - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(TB_USUARIOS_PRO_FINAL), mappingColumn=TELÉFONO, insertable=true, updatable=true, unique=false}
16:38:41.298 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder makePropertyAndValue - MetadataSourceProcessor property telefono with lazy=false
16:38:41.298 [main] DEBUG org.hibernate.cfg.AbstractPropertyHolder resolveAttributeConverterDescriptor - Attempting to locate auto-apply AttributeConverter for property [es.curso.java.proyectofinal.entities.UsuariosProFinal:telefono]
16:38:41.298 [main] DEBUG org.hibernate.cfg.annotations.SimpleValueBinder make - building SimpleValue for telefono
16:38:41.298 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder makeProperty - Building property telefono
16:38:41.302 [main] DEBUG org.hibernate.cfg.annotations.SimpleValueBinder fillSimpleValue - Starting fillSimpleValue for id
16:38:41.303 [main] DEBUG org.hibernate.cfg.annotations.SimpleValueBinder fillSimpleValue - Starting fillSimpleValue for apellidos
16:38:41.303 [main] DEBUG org.hibernate.cfg.annotations.SimpleValueBinder fillSimpleValue - Starting fillSimpleValue for contraseña
16:38:41.303 [main] DEBUG org.hibernate.cfg.annotations.SimpleValueBinder fillSimpleValue - Starting fillSimpleValue for dni
16:38:41.303 [main] DEBUG org.hibernate.cfg.annotations.SimpleValueBinder fillSimpleValue - Starting fillSimpleValue for email
16:38:41.303 [main] DEBUG org.hibernate.cfg.annotations.SimpleValueBinder fillSimpleValue - Starting fillSimpleValue for fechaNacimiento
16:38:41.303 [main] DEBUG org.hibernate.cfg.annotations.SimpleValueBinder fillSimpleValue - Starting fillSimpleValue for nombre
16:38:41.303 [main] DEBUG org.hibernate.cfg.annotations.SimpleValueBinder fillSimpleValue - Starting fillSimpleValue for roles
16:38:41.303 [main] DEBUG org.hibernate.cfg.annotations.SimpleValueBinder fillSimpleValue - Starting fillSimpleValue for sexo
16:38:41.303 [main] DEBUG org.hibernate.cfg.annotations.SimpleValueBinder fillSimpleValue - Starting fillSimpleValue for telefono
16:38:41.304 [main] DEBUG org.hibernate.mapping.PrimaryKey addColumn - Forcing column [id] to be non-null as it is part of the primary key for table [tb_usuarios_pro_final]
16:38:41.339 [main] DEBUG org.hibernate.internal.SessionFactoryImpl <init> - Building session factory
16:38:41.339 [main] DEBUG org.hibernate.cfg.Settings <init> - SessionFactory name : null
16:38:41.339 [main] DEBUG org.hibernate.cfg.Settings <init> - Automatic flush during beforeCompletion(): enabled
16:38:41.340 [main] DEBUG org.hibernate.cfg.Settings <init> - Automatic session close at end of transaction: disabled
16:38:41.340 [main] DEBUG org.hibernate.cfg.Settings <init> - Statistics: disabled
16:38:41.340 [main] DEBUG org.hibernate.cfg.Settings <init> - Deleted entity synthetic identifier rollback: disabled
16:38:41.340 [main] DEBUG org.hibernate.cfg.Settings <init> - Default entity-mode: pojo
16:38:41.340 [main] DEBUG org.hibernate.cfg.Settings <init> - Check Nullability in Core (should be disabled when Bean Validation is on): enabled
16:38:41.340 [main] DEBUG org.hibernate.cfg.Settings <init> - Allow initialization of lazy state outside session : disabled
16:38:41.340 [main] DEBUG org.hibernate.cfg.Settings <init> - Using BatchFetchStyle : LEGACY
16:38:41.340 [main] DEBUG org.hibernate.cfg.Settings <init> - Default batch fetch size: -1
16:38:41.340 [main] DEBUG org.hibernate.cfg.Settings <init> - Maximum outer join fetch depth: null
16:38:41.340 [main] DEBUG org.hibernate.cfg.Settings <init> - Default null ordering: NONE
16:38:41.340 [main] DEBUG org.hibernate.cfg.Settings <init> - Order SQL updates by primary key: disabled
16:38:41.340 [main] DEBUG org.hibernate.cfg.Settings <init> - Order SQL inserts for batching: disabled
16:38:41.341 [main] DEBUG org.hibernate.cfg.Settings <init> - multi-tenancy strategy : NONE
16:38:41.341 [main] DEBUG org.hibernate.cfg.Settings <init> - JTA Track by Thread: enabled
16:38:41.341 [main] DEBUG org.hibernate.cfg.Settings <init> - Query language substitutions: {}
16:38:41.341 [main] DEBUG org.hibernate.cfg.Settings <init> - Named query checking : enabled
16:38:41.341 [main] DEBUG org.hibernate.cfg.Settings <init> - Second-level cache: disabled
16:38:41.341 [main] DEBUG org.hibernate.cfg.Settings <init> - Second-level query cache: disabled
16:38:41.341 [main] DEBUG org.hibernate.cfg.Settings <init> - Second-level query cache factory: null
16:38:41.341 [main] DEBUG org.hibernate.cfg.Settings <init> - Second-level cache region prefix: null
16:38:41.341 [main] DEBUG org.hibernate.cfg.Settings <init> - Optimize second-level cache for minimal puts: disabled
16:38:41.341 [main] DEBUG org.hibernate.cfg.Settings <init> - Structured second-level cache entries: disabled
16:38:41.341 [main] DEBUG org.hibernate.cfg.Settings <init> - Second-level cache direct-reference entries: disabled
16:38:41.341 [main] DEBUG org.hibernate.cfg.Settings <init> - Automatic eviction of collection cache: disabled
16:38:41.342 [main] DEBUG org.hibernate.cfg.Settings <init> - JDBC batch size: 15
16:38:41.342 [main] DEBUG org.hibernate.cfg.Settings <init> - JDBC batch updates for versioned data: disabled
16:38:41.342 [main] DEBUG org.hibernate.cfg.Settings <init> - Scrollable result sets: enabled
16:38:41.342 [main] DEBUG org.hibernate.cfg.Settings <init> - Wrap result sets: disabled
16:38:41.342 [main] DEBUG org.hibernate.cfg.Settings <init> - JDBC3 getGeneratedKeys(): disabled
16:38:41.342 [main] DEBUG org.hibernate.cfg.Settings <init> - JDBC result set fetch size: null
16:38:41.342 [main] DEBUG org.hibernate.cfg.Settings <init> - Connection release mode: AFTER_TRANSACTION
16:38:41.342 [main] DEBUG org.hibernate.cfg.Settings <init> - Generate SQL with comments: disabled
16:38:41.342 [main] DEBUG org.hibernate.cfg.Settings <init> - JPA compliance - query : disabled
16:38:41.343 [main] DEBUG org.hibernate.cfg.Settings <init> - JPA compliance - closed-handling : disabled
16:38:41.343 [main] DEBUG org.hibernate.cfg.Settings <init> - JPA compliance - lists : disabled
16:38:41.343 [main] DEBUG org.hibernate.cfg.Settings <init> - JPA compliance - transactions : disabled
16:38:41.381 [main] DEBUG org.hibernate.service.internal.SessionFactoryServiceRegistryImpl getService - EventListenerRegistry access via ServiceRegistry is deprecated.  Use `sessionFactory.getEventEngine().getListenerRegistry()` instead
16:38:41.382 [main] DEBUG org.hibernate.service.internal.SessionFactoryServiceRegistryImpl getService - EventListenerRegistry access via ServiceRegistry is deprecated.  Use `sessionFactory.getEventEngine().getListenerRegistry()` instead
16:38:41.390 [main] DEBUG org.hibernate.internal.SessionFactoryImpl <init> - Session factory constructed with filter configurations : {}
16:38:41.391 [main] DEBUG org.hibernate.internal.SessionFactoryImpl <init> - Instantiating session factory with properties: {java.specification.version=17, sun.cpu.isalist=amd64, sun.jnu.encoding=Cp1252, hibernate.dialect=org.hibernate.dialect.Oracle10gDialect, java.class.path=D:\WorkSpace\ProyectoFinalRo\target\classes;C:\Users\Tardes\Ro\Servidor\apache-tomcat-10.1.18-windows-x64\apache-tomcat-10.1.18\lib\annotations-api.jar;C:\Users\Tardes\Ro\Servidor\apache-tomcat-10.1.18-windows-x64\apache-tomcat-10.1.18\lib\catalina-ant.jar;C:\Users\Tardes\Ro\Servidor\apache-tomcat-10.1.18-windows-x64\apache-tomcat-10.1.18\lib\catalina-ha.jar;C:\Users\Tardes\Ro\Servidor\apache-tomcat-10.1.18-windows-x64\apache-tomcat-10.1.18\lib\catalina-ssi.jar;C:\Users\Tardes\Ro\Servidor\apache-tomcat-10.1.18-windows-x64\apache-tomcat-10.1.18\lib\catalina-storeconfig.jar;C:\Users\Tardes\Ro\Servidor\apache-tomcat-10.1.18-windows-x64\apache-tomcat-10.1.18\lib\catalina-tribes.jar;C:\Users\Tardes\Ro\Servidor\apache-tomcat-10.1.18-windows-x64\apache-tomcat-10.1.18\lib\catalina.jar;C:\Users\Tardes\Ro\Servidor\apache-tomcat-10.1.18-windows-x64\apache-tomcat-10.1.18\lib\ecj-4.27.jar;C:\Users\Tardes\Ro\Servidor\apache-tomcat-10.1.18-windows-x64\apache-tomcat-10.1.18\lib\el-api.jar;C:\Users\Tardes\Ro\Servidor\apache-tomcat-10.1.18-windows-x64\apache-tomcat-10.1.18\lib\jakartaee-migration-1.0.7-shaded.jar;C:\Users\Tardes\Ro\Servidor\apache-tomcat-10.1.18-windows-x64\apache-tomcat-10.1.18\lib\jasper-el.jar;C:\Users\Tardes\Ro\Servidor\apache-tomcat-10.1.18-windows-x64\apache-tomcat-10.1.18\lib\jasper.jar;C:\Users\Tardes\Ro\Servidor\apache-tomcat-10.1.18-windows-x64\apache-tomcat-10.1.18\lib\jaspic-api.jar;C:\Users\Tardes\Ro\Servidor\apache-tomcat-10.1.18-windows-x64\apache-tomcat-10.1.18\lib\jsp-api.jar;C:\Users\Tardes\Ro\Servidor\apache-tomcat-10.1.18-windows-x64\apache-tomcat-10.1.18\lib\servlet-api.jar;C:\Users\Tardes\Ro\Servidor\apache-tomcat-10.1.18-windows-x64\apache-tomcat-10.1.18\lib\tomcat-api.jar;C:\Users\Tardes\Ro\Servidor\apache-tomcat-10.1.18-windows-x64\apache-tomcat-10.1.18\lib\tomcat-coyote.jar;C:\Users\Tardes\Ro\Servidor\apache-tomcat-10.1.18-windows-x64\apache-tomcat-10.1.18\lib\tomcat-dbcp.jar;C:\Users\Tardes\Ro\Servidor\apache-tomcat-10.1.18-windows-x64\apache-tomcat-10.1.18\lib\tomcat-i18n-cs.jar;C:\Users\Tardes\Ro\Servidor\apache-tomcat-10.1.18-windows-x64\apache-tomcat-10.1.18\lib\tomcat-i18n-de.jar;C:\Users\Tardes\Ro\Servidor\apache-tomcat-10.1.18-windows-x64\apache-tomcat-10.1.18\lib\tomcat-i18n-es.jar;C:\Users\Tardes\Ro\Servidor\apache-tomcat-10.1.18-windows-x64\apache-tomcat-10.1.18\lib\tomcat-i18n-fr.jar;C:\Users\Tardes\Ro\Servidor\apache-tomcat-10.1.18-windows-x64\apache-tomcat-10.1.18\lib\tomcat-i18n-ja.jar;C:\Users\Tardes\Ro\Servidor\apache-tomcat-10.1.18-windows-x64\apache-tomcat-10.1.18\lib\tomcat-i18n-ko.jar;C:\Users\Tardes\Ro\Servidor\apache-tomcat-10.1.18-windows-x64\apache-tomcat-10.1.18\lib\tomcat-i18n-pt-BR.jar;C:\Users\Tardes\Ro\Servidor\apache-tomcat-10.1.18-windows-x64\apache-tomcat-10.1.18\lib\tomcat-i18n-ru.jar;C:\Users\Tardes\Ro\Servidor\apache-tomcat-10.1.18-windows-x64\apache-tomcat-10.1.18\lib\tomcat-i18n-zh-CN.jar;C:\Users\Tardes\Ro\Servidor\apache-tomcat-10.1.18-windows-x64\apache-tomcat-10.1.18\lib\tomcat-jdbc.jar;C:\Users\Tardes\Ro\Servidor\apache-tomcat-10.1.18-windows-x64\apache-tomcat-10.1.18\lib\tomcat-jni.jar;C:\Users\Tardes\Ro\Servidor\apache-tomcat-10.1.18-windows-x64\apache-tomcat-10.1.18\lib\tomcat-util-scan.jar;C:\Users\Tardes\Ro\Servidor\apache-tomcat-10.1.18-windows-x64\apache-tomcat-10.1.18\lib\tomcat-util.jar;C:\Users\Tardes\Ro\Servidor\apache-tomcat-10.1.18-windows-x64\apache-tomcat-10.1.18\lib\tomcat-websocket.jar;C:\Users\Tardes\Ro\Servidor\apache-tomcat-10.1.18-windows-x64\apache-tomcat-10.1.18\lib\websocket-api.jar;C:\Users\Tardes\Ro\Servidor\apache-tomcat-10.1.18-windows-x64\apache-tomcat-10.1.18\lib\websocket-client-api.jar;C:\Users\Tardes\.m2\repository\javax\servlet\servlet-api\2.5\servlet-api-2.5.jar;C:\Users\Tardes\.m2\repository\org\apache\tomcat\tomcat-servlet-api\10.1.8\tomcat-servlet-api-10.1.8.jar;C:\Users\Tardes\.m2\repository\com\mysql\mysql-connector-j\8.0.31\mysql-connector-j-8.0.31.jar;C:\Users\Tardes\.m2\repository\com\google\protobuf\protobuf-java\3.19.4\protobuf-java-3.19.4.jar;C:\Users\Tardes\.m2\repository\org\apache\logging\log4j\log4j-core\2.21.1\log4j-core-2.21.1.jar;C:\Users\Tardes\.m2\repository\org\apache\logging\log4j\log4j-api\2.21.1\log4j-api-2.21.1.jar;C:\Users\Tardes\.m2\repository\org\hibernate\hibernate-core-jakarta\5.6.12.Final\hibernate-core-jakarta-5.6.12.Final.jar;C:\Users\Tardes\.m2\repository\org\jboss\logging\jboss-logging\3.4.3.Final\jboss-logging-3.4.3.Final.jar;C:\Users\Tardes\.m2\repository\jakarta\persistence\jakarta.persistence-api\3.0.0\jakarta.persistence-api-3.0.0.jar;C:\Users\Tardes\.m2\repository\net\bytebuddy\byte-buddy\1.12.9\byte-buddy-1.12.9.jar;C:\Users\Tardes\.m2\repository\antlr\antlr\2.7.7\antlr-2.7.7.jar;C:\Users\Tardes\.m2\repository\jakarta\transaction\jakarta.transaction-api\2.0.0\jakarta.transaction-api-2.0.0.jar;C:\Users\Tardes\.m2\repository\org\jboss\jandex\2.4.2.Final\jandex-2.4.2.Final.jar;C:\Users\Tardes\.m2\repository\com\fasterxml\classmate\1.5.1\classmate-1.5.1.jar;C:\Users\Tardes\.m2\repository\jakarta\activation\jakarta.activation-api\2.0.1\jakarta.activation-api-2.0.1.jar;C:\Users\Tardes\.m2\repository\org\dom4j\dom4j\2.1.3\dom4j-2.1.3.jar;C:\Users\Tardes\.m2\repository\org\hibernate\common\hibernate-commons-annotations\5.1.2.Final\hibernate-commons-annotations-5.1.2.Final.jar;C:\Users\Tardes\.m2\repository\jakarta\xml\bind\jakarta.xml.bind-api\3.0.1\jakarta.xml.bind-api-3.0.1.jar;C:\Users\Tardes\.m2\repository\com\sun\activation\jakarta.activation\2.0.1\jakarta.activation-2.0.1.jar;C:\Users\Tardes\.m2\repository\org\glassfish\jaxb\jaxb-runtime\3.0.0\jaxb-runtime-3.0.0.jar;C:\Users\Tardes\.m2\repository\org\glassfish\jaxb\jaxb-core\3.0.0\jaxb-core-3.0.0.jar;C:\Users\Tardes\.m2\repository\org\glassfish\jaxb\txw2\3.0.0\txw2-3.0.0.jar;C:\Users\Tardes\.m2\repository\com\sun\istack\istack-commons-runtime\4.0.0\istack-commons-runtime-4.0.0.jar;C:\Users\Tardes\.m2\repository\com\oracle\database\jdbc\ojdbc10\19.21.0.0\ojdbc10-19.21.0.0.jar;C:\Users\Tardes\.m2\repository\org\springframework\spring-context\6.1.4\spring-context-6.1.4.jar;C:\Users\Tardes\.m2\repository\org\springframework\spring-aop\6.1.4\spring-aop-6.1.4.jar;C:\Users\Tardes\.m2\repository\org\springframework\spring-beans\6.1.4\spring-beans-6.1.4.jar;C:\Users\Tardes\.m2\repository\org\springframework\spring-core\6.1.4\spring-core-6.1.4.jar;C:\Users\Tardes\.m2\repository\org\springframework\spring-jcl\6.1.4\spring-jcl-6.1.4.jar;C:\Users\Tardes\.m2\repository\org\springframework\spring-expression\6.1.4\spring-expression-6.1.4.jar;C:\Users\Tardes\.m2\repository\io\micrometer\micrometer-observation\1.12.3\micrometer-observation-1.12.3.jar;C:\Users\Tardes\.m2\repository\io\micrometer\micrometer-commons\1.12.3\micrometer-commons-1.12.3.jar, java.vm.vendor=Eclipse Adoptium, sun.arch.data.model=64, user.variant=, java.vendor.url=https://adoptium.net/, user.timezone=Europe/Madrid, javax.persistence.jdbc.user=****, javax.persistence.jdbc.url=jdbc:oracle:thin:@localhost:1521:XE, java.vm.specification.version=17, os.name=Windows 10, jakarta.persistence.jdbc.password=****, sun.java.launcher=SUN_STANDARD, user.country=ES, local.setting.IS_JTA_TXN_COORD=false, sun.boot.library.path=D:\IDEs\eclipse-jee-2023-06-R-win32-x86_64\eclipse\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_17.0.7.v20230425-1502\jre\bin, sun.java.command=es.curso.java.proyectofinal.UsuariosMAINproFinal, jdk.debug=release, jakarta.persistence.jdbc.driver=oracle.jdbc.driver.OracleDriver, sun.cpu.endian=little, user.home=C:\Users\Tardes, user.language=es, java.specification.vendor=Oracle Corporation, java.version.date=2023-04-18, java.home=D:\IDEs\eclipse-jee-2023-06-R-win32-x86_64\eclipse\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_17.0.7.v20230425-1502\jre, file.separator=\, java.vm.compressedOopsMode=Zero based, jakarta.persistence.jdbc.user=****, line.separator=
